nome,genero,regiao
Annalaylen,M,africa_subsaariana
Annoque,F,africa_subsaariana
Ano,F,africa_subsaariana
Anoca,F,africa_subsaariana
Anoca,M,africa_subsaariana
Anoche,M,africa_subsaariana
Anocomima,M,africa_subsaariana
Anohah,M,africa_subsaariana
Anolee,F,africa_subsaariana
Anomari,F,africa_subsaariana
Anonca,F,africa_subsaariana
Anoqua,M,africa_subsaariana
Anovi,M,africa_subsaariana
Anowaine,M,africa_subsaariana
Anselica,F,africa_subsaariana
Ansoong,M,africa_subsaariana
Ansorr,M,africa_subsaariana
Answer,F,africa_subsaariana
Antio,M,africa_subsaariana
Anto,M,africa_subsaariana
Antoni,M,africa_subsaariana
Antonio,M,africa_subsaariana
Antono,M,africa_subsaariana
Antony,M,africa_subsaariana
Anuaw,F,africa_subsaariana
Anubo,M,africa_subsaariana
Anugu,M,africa_subsaariana
Anuli,F,africa_subsaariana
Anya,M,africa_subsaariana
Anyarto,F,africa_subsaariana
Anyebe,F,africa_subsaariana
Aole,M,africa_subsaariana
Aoncilica,M,africa_subsaariana
Apa,F,africa_subsaariana
Apa,M,africa_subsaariana
Apaber,M,africa_subsaariana
Apago,M,africa_subsaariana
Apaida,M,africa_subsaariana
Apala,F,africa_subsaariana
Apan,M,africa_subsaariana
Apanachuco,M,africa_subsaariana
Apanamana,M,africa_subsaariana
Apanda,M,africa_subsaariana
Apane,M,africa_subsaariana
Aparabo,M,africa_subsaariana
Apase,M,africa_subsaariana
Apavio,F,africa_subsaariana
Apavio,M,africa_subsaariana
Apaviu,F,africa_subsaariana
Apea,M,africa_subsaariana
Apee,M,africa_subsaariana
Apemanda,M,africa_subsaariana
Apena,M,africa_subsaariana
Apeno,M,africa_subsaariana
Apeti,M,africa_subsaariana
Apha,M,africa_subsaariana
Apia,M,africa_subsaariana
Apim,M,africa_subsaariana
Apon,F,africa_subsaariana
Aponde,M,africa_subsaariana
Aponlonso,M,africa_subsaariana
Apose,M,africa_subsaariana
Appa,M,africa_subsaariana
Appan,M,africa_subsaariana
Appindah,M,africa_subsaariana
Apra,M,africa_subsaariana
Apu,M,africa_subsaariana
Apucheto,F,africa_subsaariana
Apugo,M,africa_subsaariana
Apun,M,africa_subsaariana
Apunlee,M,africa_subsaariana
Aqua,F,africa_subsaariana
Aquah,F,africa_subsaariana
Aquajee,M,africa_subsaariana
Aquajohn,M,africa_subsaariana
Aquam,M,africa_subsaariana
Aquan,M,africa_subsaariana
Aquandrah,M,africa_subsaariana
Aquarry,M,africa_subsaariana
Aqudo,F,africa_subsaariana
Aque,F,africa_subsaariana
Aque,M,africa_subsaariana
Aqueade,M,africa_subsaariana
Aquegue,M,africa_subsaariana
Aquei,F,africa_subsaariana
Aqueleu,M,africa_subsaariana
Aqueloni,M,africa_subsaariana
Aquen,M,africa_subsaariana
Aqueno,M,africa_subsaariana
Aquenu,M,africa_subsaariana
Aquere,F,africa_subsaariana
Aquete,M,africa_subsaariana
Aqueu,F,africa_subsaariana
Aqueuse,M,africa_subsaariana
Aqui,M,africa_subsaariana
Aquiade,M,africa_subsaariana
Aquiado,M,africa_subsaariana
Aquiami,M,africa_subsaariana
Aquiapo,M,africa_subsaariana
Aquibami,M,africa_subsaariana
Aquibe,M,africa_subsaariana
Aquibei,M,africa_subsaariana
Aquibele,M,africa_subsaariana
Aquibesa,M,africa_subsaariana
Aquibile,M,africa_subsaariana
Aquibo,M,africa_subsaariana
Aquibolade,M,africa_subsaariana
Aquibolu,M,africa_subsaariana
Aquiboy,M,africa_subsaariana
Aquichamo,M,africa_subsaariana
Aquichilo,M,africa_subsaariana
Aquicho,M,africa_subsaariana
Aquichou,M,africa_subsaariana
Aquichumi,M,africa_subsaariana
Aquide,M,africa_subsaariana
Aquidipe,M,africa_subsaariana
Aquiemi,M,africa_subsaariana
Aquiguade,M,africa_subsaariana
Aquilabi,M,africa_subsaariana
Aquilacu,M,africa_subsaariana
Aquilade,M,africa_subsaariana
Aquilalao,M,africa_subsaariana
Aquilato,M,africa_subsaariana
Aquileo,M,africa_subsaariana
Aquilota,M,africa_subsaariana
Aquilotoa,M,africa_subsaariana
Aquiloyu,M,africa_subsaariana
Aquilulu,M,africa_subsaariana
Aquimade,M,africa_subsaariana
Aquimiti,M,africa_subsaariana
Aquimito,M,africa_subsaariana
Aquincho,M,africa_subsaariana
Aquinde,M,africa_subsaariana
Aquino,M,africa_subsaariana
Aquinomi,M,africa_subsaariana
Aquinsi,M,africa_subsaariana
Aquinta,M,africa_subsaariana
Aquinuci,M,africa_subsaariana
Aquinulu,M,africa_subsaariana
Aquinumi,M,africa_subsaariana
Aquio,M,africa_subsaariana
Aquiochu,M,africa_subsaariana
Aquiode,M,africa_subsaariana
Aquiodi,M,africa_subsaariana
Aquiola,M,africa_subsaariana
Aquiole,M,africa_subsaariana
Aquiolu,M,africa_subsaariana
Aquisande,M,africa_subsaariana
Aquisanya,M,africa_subsaariana
Aquise,M,africa_subsaariana
Aquiselee,M,africa_subsaariana
Aquisolla,M,africa_subsaariana
Aquison,M,africa_subsaariana
Aquitallo,M,africa_subsaariana
Aquito,M,africa_subsaariana
Aquiumi,M,africa_subsaariana
Aquiune,M,africa_subsaariana
Aquiva,F,africa_subsaariana
Aquivade,M,africa_subsaariana
Aquivami,M,africa_subsaariana
Aquivani,M,africa_subsaariana
Aquivicho,M,africa_subsaariana
Aquivo,M,africa_subsaariana
Aquivu,M,africa_subsaariana
Aquiyole,M,africa_subsaariana
Aquiyolupe,F,africa_subsaariana
Aquizo,M,africa_subsaariana
Aquo,F,africa_subsaariana
Aquo,M,africa_subsaariana
Aquojo,M,africa_subsaariana
Aquon,M,africa_subsaariana
Ara,F,africa_subsaariana
Arabaraca,M,africa_subsaariana
Aracolla,M,africa_subsaariana
Aracon,M,africa_subsaariana
Aradoyo,F,africa_subsaariana
Arason,M,africa_subsaariana
Arbade,M,africa_subsaariana
Arboa,M,africa_subsaariana
Archeone,M,africa_subsaariana
Ardaguem,F,africa_subsaariana
Are,M,africa_subsaariana
Arebeca,M,africa_subsaariana
Arecre,F,africa_subsaariana
Arego,M,africa_subsaariana
Aremu,M,africa_subsaariana
Areti,M,africa_subsaariana
Argel,M,africa_subsaariana
Argo,M,africa_subsaariana
Aria,F,africa_subsaariana
Ariaa,F,africa_subsaariana
Ariaga,F,africa_subsaariana
Aribito,M,africa_subsaariana
Aribo,F,africa_subsaariana
Aridegue,F,africa_subsaariana
Ariegue,F,africa_subsaariana
Arifans,M,africa_subsaariana
Arillo,M,africa_subsaariana
Armah,F,africa_subsaariana
Armatta,M,africa_subsaariana
Arnari,M,africa_subsaariana
Arnataug,M,africa_subsaariana
Arocua,M,africa_subsaariana
Arogue,M,africa_subsaariana
Arogumusy,F,africa_subsaariana
Aromacuru,M,africa_subsaariana
Aronvo,M,africa_subsaariana
Aroye,F,africa_subsaariana
Arresuma,M,africa_subsaariana
Arreu,M,africa_subsaariana
Arrogui,F,africa_subsaariana
Arromer,F,africa_subsaariana
Aru,M,africa_subsaariana
Aruna,M,africa_subsaariana
Asacuamaro,M,africa_subsaariana
Asaeo,M,africa_subsaariana
Asama,F,africa_subsaariana
Asamere,M,africa_subsaariana
Asamuba,M,africa_subsaariana
Asare,M,africa_subsaariana
Asareo,M,africa_subsaariana
Asari,F,africa_subsaariana
Asatu,F,africa_subsaariana
Aseale,M,africa_subsaariana
Asendi,M,africa_subsaariana
Asetonye,F,africa_subsaariana
Asevi,F,africa_subsaariana
Aseye,M,africa_subsaariana
Asha,F,africa_subsaariana
Asia,M,africa_subsaariana
Asima,F,africa_subsaariana
Asimone,F,africa_subsaariana
Asimu,M,africa_subsaariana
Asinvaru,M,africa_subsaariana
Asiono,F,africa_subsaariana
Asomassa,M,africa_subsaariana
Asonle,F,africa_subsaariana
Asoomer,F,africa_subsaariana
Assa,M,africa_subsaariana
Assaghas,F,africa_subsaariana
Assong,M,africa_subsaariana
Assonkay,F,africa_subsaariana
Asubii,M,africa_subsaariana
Asuma,F,africa_subsaariana
Asuma,M,africa_subsaariana
Asumandi,M,africa_subsaariana
Asumani,M,africa_subsaariana
Asusama,M,africa_subsaariana
Ata,F,africa_subsaariana
Ata,M,africa_subsaariana
Atam,F,africa_subsaariana
Atam,M,africa_subsaariana
Atan,F,africa_subsaariana
Atan,M,africa_subsaariana
Atanda,M,africa_subsaariana
Ataqua,F,africa_subsaariana
Atebaga,M,africa_subsaariana
Atebode,M,africa_subsaariana
Atelu,M,africa_subsaariana
Atemi,M,africa_subsaariana
Atenda,M,africa_subsaariana
Atewah,F,africa_subsaariana
Atiala,M,africa_subsaariana
Aticua,M,africa_subsaariana
Atieno,F,africa_subsaariana
Atiliser,M,africa_subsaariana
Atin,M,africa_subsaariana
Atinala,M,africa_subsaariana
Atio,M,africa_subsaariana
Atiola,M,africa_subsaariana
Atip,M,africa_subsaariana
Atiza,M,africa_subsaariana
Ato,F,africa_subsaariana
Ato,M,africa_subsaariana
Atoa,M,africa_subsaariana
Atobrau,M,africa_subsaariana
Atocu,M,africa_subsaariana
Atomo,F,africa_subsaariana
Atonda,M,africa_subsaariana
Atong,F,africa_subsaariana
Atop,F,africa_subsaariana
Atop,M,africa_subsaariana
Atotu,F,africa_subsaariana
Attah,F,africa_subsaariana
Attar,M,africa_subsaariana
Atteo,M,africa_subsaariana
Atu,M,africa_subsaariana
Atumogo,M,africa_subsaariana
Auanacha,F,africa_subsaariana
Aucama,M,africa_subsaariana
Aucko,M,africa_subsaariana
Aucu,M,africa_subsaariana
Audah,F,africa_subsaariana
Audouana,F,africa_subsaariana
Audufi,M,africa_subsaariana
Aufi,M,africa_subsaariana
Auklolky,M,africa_subsaariana
Aumbuya,M,africa_subsaariana
Aumega,F,africa_subsaariana
Auremiria,F,africa_subsaariana
Auru,M,africa_subsaariana
Ause,F,africa_subsaariana
Ausi,M,africa_subsaariana
Auvi,F,africa_subsaariana
Avale,F,africa_subsaariana
Avayomi,F,africa_subsaariana
Aveci,M,africa_subsaariana
Avenagua,F,africa_subsaariana
Avevi,F,africa_subsaariana
Avi,M,africa_subsaariana
Avichen,F,africa_subsaariana
Avicolu,M,africa_subsaariana
Avido,F,africa_subsaariana
Avino,M,africa_subsaariana
Aviodo,M,africa_subsaariana
Aviola,F,africa_subsaariana
Avirogu,M,africa_subsaariana
Aviti,M,africa_subsaariana
Aviva,M,africa_subsaariana
Avivi,M,africa_subsaariana
Avivo,M,africa_subsaariana
Avocracra,M,africa_subsaariana
Avonta,F,africa_subsaariana
Awaa,F,africa_subsaariana
Awacorr,F,africa_subsaariana
Awar,M,africa_subsaariana
Awiti,F,africa_subsaariana
Awotwi,N,africa_subsaariana
Aya,M,africa_subsaariana
Ayaa,M,africa_subsaariana
Ayae,F,africa_subsaariana
Ayae,M,africa_subsaariana
Ayagui,M,africa_subsaariana
Ayaguo,F,africa_subsaariana
Ayai,F,africa_subsaariana
Ayai,M,africa_subsaariana
Ayais,F,africa_subsaariana
Ayais,M,africa_subsaariana
Ayala,M,africa_subsaariana
Ayalucu,M,africa_subsaariana
Ayan,F,africa_subsaariana
Ayani,M,africa_subsaariana
Ayano,M,africa_subsaariana
Ayao,F,africa_subsaariana
Ayasa,M,africa_subsaariana
Ayavi,M,africa_subsaariana
Ayay,F,africa_subsaariana
Aye,F,africa_subsaariana
Ayebo,F,africa_subsaariana
Ayededu,M,africa_subsaariana
Ayelecu,M,africa_subsaariana
Ayemba,M,africa_subsaariana
Ayembolu,M,africa_subsaariana
Ayemua,F,africa_subsaariana
Ayende,M,africa_subsaariana
Ayeno,F,africa_subsaariana
Ayeno,M,africa_subsaariana
Ayenumuni,F,africa_subsaariana
Ayeque,F,africa_subsaariana
Ayereye,M,africa_subsaariana
Ayete,M,africa_subsaariana
Ayevilli,M,africa_subsaariana
Ayevis,M,africa_subsaariana
Ayevorisa,M,africa_subsaariana
Ayile,F,africa_subsaariana
Ayimevi,F,africa_subsaariana
Ayino,F,africa_subsaariana
Ayivi,M,africa_subsaariana
Ayla,M,africa_subsaariana
Aylague,F,africa_subsaariana
Ayna,M,africa_subsaariana
Ayno,F,africa_subsaariana
Ayno,M,africa_subsaariana
Ayo,M,africa_subsaariana
Ayo,N,africa_subsaariana
Ayoade,F,africa_subsaariana
Ayode,F,africa_subsaariana
Ayodele,N,africa_subsaariana
Ayofecu,F,africa_subsaariana
Ayokunle,M,africa_subsaariana
Ayomide,N,africa_subsaariana
Ayono,M,africa_subsaariana
Ayoroba,F,africa_subsaariana
Ayose,M,africa_subsaariana
Ayotunde,N,africa_subsaariana
Ayove,M,africa_subsaariana
Ayrundra,M,africa_subsaariana
Aysi,F,africa_subsaariana
Ayua,F,africa_subsaariana
Ayua,M,africa_subsaariana
Ayubele,M,africa_subsaariana
Ayuca,M,africa_subsaariana
Ayufemi,F,africa_subsaariana
Ayuo,F,africa_subsaariana
Aza,M,africa_subsaariana
Azonmah,M,africa_subsaariana
Azubuike,M,africa_subsaariana
Azumini,F,africa_subsaariana
Baa,M,africa_subsaariana
Baako,N,africa_subsaariana
Baba,M,africa_subsaariana
Babadu,M,africa_subsaariana
Babajide,M,africa_subsaariana
Babanlo,M,africa_subsaariana
Babash,M,africa_subsaariana
Babatunde,M,africa_subsaariana
Babe,M,africa_subsaariana
Babi,M,africa_subsaariana
Babirye,F,africa_subsaariana
Babre,M,africa_subsaariana
Babu,M,africa_subsaariana
Baca,M,africa_subsaariana
Bacai,M,africa_subsaariana
Bacca,F,africa_subsaariana
Bache,M,africa_subsaariana
Bachuqui,F,africa_subsaariana
Backa,F,africa_subsaariana
Bacray,F,africa_subsaariana
Bacu,M,africa_subsaariana
Bacula,M,africa_subsaariana
Bacumede,M,africa_subsaariana
Badiambo,M,africa_subsaariana
Badila,F,africa_subsaariana
Bado,F,africa_subsaariana
Bafa,F,africa_subsaariana
Bafo,F,africa_subsaariana
Bafua,F,africa_subsaariana
Bager,F,africa_subsaariana
Bago,M,africa_subsaariana
Baguana,M,africa_subsaariana
Bagui,M,africa_subsaariana
Bah,M,africa_subsaariana
Bain,M,africa_subsaariana
Baindu,F,africa_subsaariana
Bakah,F,africa_subsaariana
Bal,F,africa_subsaariana
Bala,M,africa_subsaariana
Balade,M,africa_subsaariana
Balde,M,africa_subsaariana
Bale,F,africa_subsaariana
Bale,M,africa_subsaariana
Balenda,F,africa_subsaariana
Balla,M,africa_subsaariana
Ballacanda,M,africa_subsaariana
Ballah,M,africa_subsaariana
Ballano,F,africa_subsaariana
Ballara,M,africa_subsaariana
Balle,F,africa_subsaariana
Balloco,F,africa_subsaariana
Ballomi,F,africa_subsaariana
Balo,M,africa_subsaariana
Bama,F,africa_subsaariana
Bama,M,africa_subsaariana
Bamanlla,F,africa_subsaariana
Bamanya,F,africa_subsaariana
Bamba,F,africa_subsaariana
Bamba,M,africa_subsaariana
Bambae,M,africa_subsaariana
Bambay,M,africa_subsaariana
Bambe,M,africa_subsaariana
Bambera,M,africa_subsaariana
Bambi,M,africa_subsaariana
Bambo,M,africa_subsaariana
Bamboava,M,africa_subsaariana
Bamboche,M,africa_subsaariana
Bambola,M,africa_subsaariana
Bambopa,M,africa_subsaariana
Bambose,M,africa_subsaariana
Bambu,M,africa_subsaariana
Bambuchi,F,africa_subsaariana
Bame,M,africa_subsaariana
Bamibala,F,africa_subsaariana
Bamidele,M,africa_subsaariana
Bamo,F,africa_subsaariana
Ban,F,africa_subsaariana
Ban,M,africa_subsaariana
Bana,F,africa_subsaariana
Bana,M,africa_subsaariana
Banan,M,africa_subsaariana
Bancha,M,africa_subsaariana
Banchaga,M,africa_subsaariana
Banche,F,africa_subsaariana
Banche,M,africa_subsaariana
Banchi,M,africa_subsaariana
Bancho,M,africa_subsaariana
Banco,M,africa_subsaariana
Bancole,M,africa_subsaariana
Bancoli,M,africa_subsaariana
Banda,M,africa_subsaariana
Bande,M,africa_subsaariana
Bandia,F,africa_subsaariana
Bandu,M,africa_subsaariana
Bandulo,F,africa_subsaariana
Bane,M,africa_subsaariana
Banga,M,africa_subsaariana
Bangari,M,africa_subsaariana
Bango,F,africa_subsaariana
Bango,M,africa_subsaariana
Bangoli,M,africa_subsaariana
Bangres,F,africa_subsaariana
Bangu,F,africa_subsaariana
Banguala,F,africa_subsaariana
Bangue,M,africa_subsaariana
Bangui,F,africa_subsaariana
Bangui,M,africa_subsaariana
Banguisi,M,africa_subsaariana
Banguoqua,F,africa_subsaariana
Bani,M,africa_subsaariana
Banisa,M,africa_subsaariana
Baniyo,M,africa_subsaariana
Banna,M,africa_subsaariana
Banquelu,F,africa_subsaariana
Banqui,M,africa_subsaariana
Bansah,M,africa_subsaariana
Bansu,M,africa_subsaariana
Bantefa,M,africa_subsaariana
Banti,M,africa_subsaariana
Bantu,F,africa_subsaariana
Banu,M,africa_subsaariana
Banula,M,africa_subsaariana
Banvi,M,africa_subsaariana
Banvuva,M,africa_subsaariana
Banyuga,M,africa_subsaariana
Bao,F,africa_subsaariana
Baocoo,F,africa_subsaariana
Bapavolo,M,africa_subsaariana
Baque,M,africa_subsaariana
Baquelle,F,africa_subsaariana
Baqui,M,africa_subsaariana
Bara,M,africa_subsaariana
Barah,F,africa_subsaariana
Barah,M,africa_subsaariana
Barca,M,africa_subsaariana
Barcey,F,africa_subsaariana
Bare,F,africa_subsaariana
Bare,M,africa_subsaariana
Barenuina,F,africa_subsaariana
Barfew,F,africa_subsaariana
Barimba,F,africa_subsaariana
Barinama,F,africa_subsaariana
Barka,F,africa_subsaariana
Barocho,M,africa_subsaariana
Barra,M,africa_subsaariana
Barrah,M,africa_subsaariana
Barrai,M,africa_subsaariana
Barrasai,M,africa_subsaariana
Barroola,F,africa_subsaariana
Barrowfa,F,africa_subsaariana
Barunla,F,africa_subsaariana
Basa,M,africa_subsaariana
Basambula,M,africa_subsaariana
Basanga,M,africa_subsaariana
Base,M,africa_subsaariana
Basi,M,africa_subsaariana
Basin,M,africa_subsaariana
Bassa,M,africa_subsaariana
Bata,F,africa_subsaariana
Bata,M,africa_subsaariana
Batafo,M,africa_subsaariana
Bate,F,africa_subsaariana
Bate,M,africa_subsaariana
Batiano,M,africa_subsaariana
Bato,M,africa_subsaariana
Batoro,M,africa_subsaariana
Batro,F,africa_subsaariana
Batro,M,africa_subsaariana
Batta,M,africa_subsaariana
Battie,M,africa_subsaariana
Batufuera,M,africa_subsaariana
Baucole,M,africa_subsaariana
Baudi,M,africa_subsaariana
Baula,M,africa_subsaariana
Baulloco,F,africa_subsaariana
Baume,M,africa_subsaariana
Baun,M,africa_subsaariana
Baya,M,africa_subsaariana
Bayco,M,africa_subsaariana
Bayomi,F,africa_subsaariana
Bayon,M,africa_subsaariana
Bea,M,africa_subsaariana
Bean,M,africa_subsaariana
Bebafua,M,africa_subsaariana
Bebe,M,africa_subsaariana
Beca,M,africa_subsaariana
Becan,M,africa_subsaariana
Beco,M,africa_subsaariana
Becoli,F,africa_subsaariana
Bedo,M,africa_subsaariana
Begue,F,africa_subsaariana
Begui,M,africa_subsaariana
Bela,M,africa_subsaariana
Belasa,M,africa_subsaariana
Bele,M,africa_subsaariana
Belenba,M,africa_subsaariana
Beleye,F,africa_subsaariana
Beli,F,africa_subsaariana
Belioa,F,africa_subsaariana
Belle,F,africa_subsaariana
Belle,M,africa_subsaariana
Bellocu,M,africa_subsaariana
Bellu,F,africa_subsaariana
Belo,F,africa_subsaariana
Belo,M,africa_subsaariana
Beloan,F,africa_subsaariana
Beloqui,M,africa_subsaariana
Bema,M,africa_subsaariana
Bemar,M,africa_subsaariana
Bemba,F,africa_subsaariana
Bemba,M,africa_subsaariana
Bembe,F,africa_subsaariana
Bembe,M,africa_subsaariana
Bena,F,africa_subsaariana
Bena,M,africa_subsaariana
Bencha,M,africa_subsaariana
Benche,M,africa_subsaariana
Benda,M,africa_subsaariana
Bende,M,africa_subsaariana
Bendos,F,africa_subsaariana
Bene,M,africa_subsaariana
Benem,M,africa_subsaariana
Beneyah,F,africa_subsaariana
Bengue,M,africa_subsaariana
Beni,M,africa_subsaariana
Benimandan,M,africa_subsaariana
Beno,M,africa_subsaariana
Benoekoer,M,africa_subsaariana
Bensa,M,africa_subsaariana
Benua,M,africa_subsaariana
Benuye,M,africa_subsaariana
Benva,F,africa_subsaariana
Benva,M,africa_subsaariana
Benve,F,africa_subsaariana
Benza,M,africa_subsaariana
Beonda,M,africa_subsaariana
Beque,F,africa_subsaariana
Beque,M,africa_subsaariana
Bere,F,africa_subsaariana
Bere,M,africa_subsaariana
Berhanu,M,africa_subsaariana
Beri,F,africa_subsaariana
Berko,M,africa_subsaariana
Bertather,F,africa_subsaariana
Bese,F,africa_subsaariana
Bese,M,africa_subsaariana
Besi,F,africa_subsaariana
Bete,F,africa_subsaariana
Bete,M,africa_subsaariana
Beti,F,africa_subsaariana
Beto,M,africa_subsaariana
Betonde,M,africa_subsaariana
Bia,M,africa_subsaariana
Bialu,M,africa_subsaariana
Bian,M,africa_subsaariana
Biari,M,africa_subsaariana
Biau,M,africa_subsaariana
Bicca,F,africa_subsaariana
Bie,F,africa_subsaariana
Bilali,M,africa_subsaariana
Bileruco,F,africa_subsaariana
Billemi,F,africa_subsaariana
Biloque,M,africa_subsaariana
Bimda,M,africa_subsaariana
Binario,M,africa_subsaariana
Binda,F,africa_subsaariana
Bindi,M,africa_subsaariana
Binga,F,africa_subsaariana
Binotome,F,africa_subsaariana
Binto,F,africa_subsaariana
Biocha,F,africa_subsaariana
Biosi,F,africa_subsaariana
Biramo,M,africa_subsaariana
Bisabu,M,africa_subsaariana
Bisie,M,africa_subsaariana
Bison,M,africa_subsaariana
Bita,M,africa_subsaariana
Bitasanvi,M,africa_subsaariana
Bitumbi,M,africa_subsaariana
Bla,M,africa_subsaariana
Blau,M,africa_subsaariana
Blenfo,M,africa_subsaariana
Blinoe,F,africa_subsaariana
Blondo,M,africa_subsaariana
Boa,M,africa_subsaariana
Boanga,F,africa_subsaariana
Boanqui,M,africa_subsaariana
Bob,M,africa_subsaariana
Bobo,M,africa_subsaariana
Bobu,M,africa_subsaariana
Boca,M,africa_subsaariana
Bocare,M,africa_subsaariana
Bocarre,M,africa_subsaariana
Bocay,M,africa_subsaariana
Bocey,F,africa_subsaariana
Bocha,M,africa_subsaariana
Bochnar,F,africa_subsaariana
Boco,F,africa_subsaariana
Boco,M,africa_subsaariana
Bocoia,M,africa_subsaariana
Bocono,M,africa_subsaariana
Bocore,M,africa_subsaariana
Bocosa,M,africa_subsaariana
Bocosi,F,africa_subsaariana
Bocou,F,africa_subsaariana
Bocu,M,africa_subsaariana
Bocua,F,africa_subsaariana
Bocuam,F,africa_subsaariana
Bocuevi,F,africa_subsaariana
Bocumi,M,africa_subsaariana
Bodea,M,africa_subsaariana
Bodo,M,africa_subsaariana
Boduse,F,africa_subsaariana
Boe,F,africa_subsaariana
Boey,F,africa_subsaariana
Bofala,M,africa_subsaariana
Bofi,F,africa_subsaariana
Boga,M,africa_subsaariana
Bogoo,M,africa_subsaariana
Boguebi,F,africa_subsaariana
Boguevi,F,africa_subsaariana
Bohboo,F,africa_subsaariana
Bohon,F,africa_subsaariana
Boi,F,africa_subsaariana
Boi,M,africa_subsaariana
Boibi,F,africa_subsaariana
Boifi,F,africa_subsaariana
Boina,M,africa_subsaariana
Boipelo,N,africa_subsaariana
Boitumelo,N,africa_subsaariana
Bokear,M,africa_subsaariana
Bokwan,F,africa_subsaariana
Bola,M,africa_subsaariana
Bolanle,F,africa_subsaariana
Bole,F,africa_subsaariana
Bole,M,africa_subsaariana
Boli,F,africa_subsaariana
Bollabe,F,africa_subsaariana
Bollon,M,africa_subsaariana
Bollovi,F,africa_subsaariana
Bolongua,F,africa_subsaariana
Bolumade,M,africa_subsaariana
Bom,M,africa_subsaariana
Boma,M,africa_subsaariana
Bombafo,F,africa_subsaariana
Bombarizo,M,africa_subsaariana
Bombe,F,africa_subsaariana
Bombe,M,africa_subsaariana
Bombo,F,africa_subsaariana
Bombo,M,africa_subsaariana
Bome,M,africa_subsaariana
